2966,Dynamic window approach
2967,Ceedo
2968,High Technology Crime Investigation Association
2969,ORiNOCO
2970,Canon EOS 7D Mark II
2971,Integrated Language Environment
2972,Game Boy family
2973,Holtek
2974,Slow keys
2975,Z88 FEM software
2976,Cray X-MP
2977,Nicholl–Lee–Nicholl algorithm
2978,ALGOL X
2979,Tatung Company
2980,HyperTerm
2981,Dartmouth ALGOL 30
2982,CBL Index
2983,Blackmagic Design
2984,Patch (Unix)
2985,U880
2986,HCMOS
2987,Nokia 6710 Navigator
2988,John Leighfield
2989,Chetaev instability theorem
2990,Gold plating
2991,Frédéric Hélein
2992,Good Smartphone Activated Medics
2993,YCSB
2994,Comparison of router software projects
2995,Chuck Lamb
2996,Ivan A. Getting
2997,Afara Websystems
2998,Sensor grid
2999,Aaron Swartz
3000,Curtis Huttenhower
3001,Calibre (software)
3002,Ed Chi
3003,Eastin–Knill theorem
3004,IdeaPad tablets
3005,Avaya IP Phone 1140E
3006,Logical unit number
3007,Automated Anatomical Labeling
3008,System Management Unit
3009,Darwin (operating system)
3010,Anti-aliasing
3011,The Discoverers (video game)
3012,Newmanry
3013,Chromatic (programmer)
3014,SCSI Enclosure Services
3015,Prototype filter
3016,Face2face
3017,Tracktion Waveform
3018,Macromedia HomeSite
3019,Mozambique Internet Exchange
3020,Functional block diagram
3021,Wilhelm Tranow
3022,Universal Serial Bus 3.1
3023,C. William Gear
3024,Jean-Marc Jézéquel
3025,JBIG2
3026,Quell (wearable)
3027,Cunningham's rule
3028,Geekbench
3029,LibrePilot
3030,Adoption of free and open-source software by public institutions
3031,Virtual reality therapy
3032,SCSI RDMA Protocol
3033,Vlog
3034,ThinDesk
3035,GameShark
3036,Puddletag
3037,Copac
3038,Apple File System
3039,ASC-15
3040,The Void (virtual reality)
3041,Ultravision Video Arcade System
3042,Dynamic synchronous transfer mode
3043,Samsung i8000 Omnia II
3044,BASIC Atom
3045,ARCS (computing)
3046,Sequential decoding
3047,CT2
3048,Digital image
3049,John Wainwright (computer scientist)
3050,RoboNexus
3051,Pål Spilling
3052,Leaf driver
3053,DMZ (computing)
3054,Thread (computing)
3055,NCSA Telnet
3056,Signal-to-noise ratio (imaging)
3057,Brantley Coile
3058,Byteflight
3059,Ludvig Strigeus
3060,Core-based trees
3061,Joanna McGrenere
3062,WiperSoft
3063,Border Gateway Protocol
3064,MessageMe
3065,Canvas X
3066,Inter-flow interference
3067,Adobe JRun
3068,Håkon Wium Lie
3069,LG K10 (2018)
3070,BELBIC
3071,Sony Xperia X Compact
3072,Network block device
3073,Operations security
3074,Bumper sticker
3075,Microsoft Personal Web Server
3076,IEC 61030
3077,CAD/CAM
3078,Named data networking
3079,IBM Airline Control Program
3080,Document mosaicing
3081,Archivemount
3082,Terminal server
3083,Bipolar encoding
3084,Wing (company)
3085,Infomaniak
3086,Air stripline
3087,Macrodiversity
3088,Fast interrupt request
3089,Coastal-Marine Automated Network
3090,Teus Hagen
3091,Structural similarity
3092,Visage SDK
3093,Living Earth Simulator Project
3094,Power bandwidth
3095,Delco Carousel
3096,Runtime error detection
3097,Convolution (computer science)
3098,Rachel Binx
3099,Fermat's and energy variation principles in field theory
3100,Google News
3101,MetaSynth
3102,Serial Storage Architecture
3103,Microsoft Servers
3104,Type enforcement
3105,Cortana (Halo)
3106,ATLANTIS architecture
3107,Bos Wars
3108,Graph (Unix)
3109,Rotary system
3110,Talk box
3111,Pictogram
3112,Maple (software)
3113,Doremikko
3114,Harald Prokop
3115,Abbas Edalat
3116,Sorcerer's Apprentice Syndrome
3117,TDLS
3118,FireHOL
3119,Messages (Apple)
3120,Instruction pipelining
3121,JPEG-LS
3122,Rutt/Etra Video Synthesizer
3123,Ekoparty
3124,Simple precedence parser
3125,AmigaOS 4 version history
3126,Health Level 7
3127,Motorola 68HC08
3128,Janusz Kacprzyk
3129,Quantitative feedback theory
3130,Australian Women's Register
3131,Retroactive data structure
3132,Terminfo
3133,Producing Great Sound for Film and Video
3134,Global Storage Architecture
3135,Computer module
3136,Online encyclopedia
3137,Infogram
3138,Point to Point Encryption
3139,Computational scientist
3140,Visual networking
3141,User Datagram Protocol
3142,IPod Classic
3143,Cerquad
3144,Tao ExDOS
3145,Computer-aided inspection
3146,Softlanding Linux System
3147,Larceny (Scheme implementation)
3148,Ordbogen.com
3149,Human Compatible
3150,Dictionaryvisual (website)
3151,Red Hat Certification Program
3152,Microbridge
3153,Quagga (software)
3154,AlphaServer
3155,Bounded quantification
3156,Google Pixel
3157,Visual Studio Unit Testing Framework
3158,ECLiPSe
3159,Virtuoso Universal Server
3160,IEEE Congress on Evolutionary Computation
3161,CHREST
3162,Zeos
3163,Panos Ipeirotis
3164,NESPOT
3165,Visi On
3166,Lego Mindstorms
3167,Pavel A. Pevzner
3168,T-Mobile myTouch 4G
3169,Yggdrasil Linux/GNU/X
3170,Script.aculo.us
3171,Rhea (pipeline)
3172,Flood fill
3173,Behavior selection algorithm
3174,Ellen Hildreth
3175,Rank (type theory)
3176,Static program analysis
3177,Hardware security bug
3178,Hi Performance FileSystem
3179,Android Donut
3180,Computed Corpuscle Sectioning
3181,Cisco ASA
3182,Nvidia Drive
3183,Fuzzy Control Language
3184,TorSearch
3185,TrafficDito
3186,Tamam Shud case
3187,ES PEVM
3188,Irene Fonseca
3189,Plugpoint
3190,Parsing expression grammar
3191,New Zealand Electronic Text Collection
3192,Supachai Tangwongsan
3193,Netflix
3194,Smartdust
3195,PathPing
3196,Bo Jangeborg
3197,Resilient control systems
3198,Original Software
3199,AC'97
3200,SymbOS
3201,James Robert Slagle
3202,IBM DisplayWrite
3203,Amaryllo
3204,Dynamic Logical Partitioning
3205,Overpass (typeface)
3206,Fang Binxing
3207,TracExplorer
3208,Shape context
3209,CfV
3210,Nerdfighteria
3211,Wearable technology
3212,Heartbleed
3213,Pilot ACE
3214,Google Contributor
3215,Tomaso Poggio
3216,ISP redirect page
3217,Motion capture
3218,Email box
3219,Nvidia DGX
3220,Magellan Navigation
3221,Pool Element
3222,Index-matching material
3223,Bounding sphere
3224,PC Player (German magazine)
3225,CUDI
3226,MountainsMap
3227,Multi-project wafer service
3228,Driver circuit
3229,Blossom (functional)
3230,Graph canonization
3231,Nokia 5230
3232,Foundry Discovery Protocol
3233,Dipmeter Advisor
3234,Dipole field strength in free space
3235,Rebecca Garcia
3236,Integrated Project Support Environment
3237,International Journal of Wireless Information Networks
3238,OPNET
3239,Game Gadget
3240,IEC 62264
3241,Farhad Arbab
3242,Nova 5
3243,Instrument landing system
3244,QuickWin
3245,3DO Blaster
3246,TouchBistro Inc.
3247,Certificate in Data Processing
3248,Parameter validation
3249,Mundaneum
3250,Comparison of Gaussian process software
3251,Paul Owens (games programmer)
3252,Moti Yung
3253,Immersive design
3254,V-by-One US
3255,Comparison of documentation generators
3256,DECserver
3257,Vidalia (software)
3258,WDC 65C21
3259,Heroes of Kalevala
3260,Pearson–Anson effect
3261,Adobe Edge
3262,Google Cloud Dataflow
3263,OpenSAFELY
3264,PDP-16
3265,UML-based web engineering
3266,Deb Roy
3267,Snap (computer graphics)
3268,Pennsylvania Spatial Data Access
3269,KPI-driven code analysis
3270,HijackThis
3271,Microsoft Visual C++
3272,Enon (robot)
3273,Dorkbot (malware)
3274,KoalaPad
3275,Central European Olympiad in Informatics
3276,Proxy-based estimating
3277,TimeML
3278,Rescale
3279,Galahad library
3280,Bracket matching
3281,Chinese telegraph code
3282,Comparison diagram
3283,Bitonic tour
3284,DualShock
3285,FEE method
3286,Prelude SIEM (Intrusion Detection System)
3287,Siege (software)
3288,DPLL algorithm
3289,RealNetworks Public Source License
3290,Comparison of Motorola Moto Z smartphones
3291,Nord-5
3292,Id (programming language)
3293,XPL
3294,Dynamic multipathing
3295,Telogis
3296,SleepBot
3297,Virtual network interface
3298,Geometric networks
3299,Spatiotemporal database
3300,Machine Check Architecture
3301,High-level language computer architecture
3302,Deterministic context-free language
3303,ASOCS
3304,Journal of Advances in Information Fusion
3305,Guard digit
3306,Autostereoscopy
3307,Church–Turing–Deutsch principle
3308,Remanence
3309,Document Schema Definition Languages
3310,Der-Tsai Lee
3311,SNADS
3312,IPod Nano
3313,Shellshock (software bug)
3314,Australian NetGuide
3315,Margaret Helen Harper
3316,Q-LAN
3317,AM/FM/GIS
3318,Maggie (library)
3319,Proxyshare
3320,IFF Mark III
3321,Comparison of bq smartphones
3322,Henrik I. Christensen
3323,Singularitarianism
3324,Acid Pro
3325,Privilege (computing)
3326,Analytical base table
3327,2go
3328,Jed McCaleb
3329,ET-188
3330,Dis-unification (computer science)
3331,Asymmetric C-element
3332,Render Target
3333,Virtual Interface Adapter
3334,SHA-3
3335,Jargon File
3336,Time-driven switching
3337,"Clearfield, Inc."
3338,ASM-One Macro Assembler
3339,BitKeeper
3340,Bus mouse
3341,Stereo display
3342,L-attributed grammar
3343,Ganglia (software)
3344,Open Cobalt
3345,Timeout (computing)
3346,Convex volume approximation
3347,Kernel debugger
3348,Links (web browser)
3349,Write-ahead logging
3350,SXML
3351,FatSecret
3352,Slide hosting service
3353,Phase vocoder
3354,Smart transducer
3355,Endeavour (supercomputer)
3356,European Summer School in Information Retrieval
3357,SapWin
3358,AlphaStation
3359,Computer representation of surfaces
3360,Ivel Z3
3361,Gravity Pipe
3362,Existential theory of the reals
3363,Adobe Pixel Bender
3364,Jun'ichi Tsujii
3365,Microsoft SMA (software)
3366,Zeno machine
3367,Dealership management system
3368,Essentials of Programming Languages
3369,Spoofing attack
3370,Jobless recovery
3371,Hospi
3372,Google Docs
3373,Actor model and process calculi history
3374,Overture Networks
3375,Danese Cooper
3376,XML namespace
3377,Bill Woodcock
3378,Nicholas Ayache
3379,TreeSize
3380,KY-58
3381,Pósa's theorem
3382,Croatian Language Corpus
3383,Subject-oriented programming
3384,Netscape Public License
3385,CADAM
3386,Bonnie Nardi
3387,Strawberry Perl
3388,Commodore International
3389,B. Thomas Golisano College of Computing and Information Sciences
3390,Personal web server
3391,Genetic Literacy Project
3392,Distributed data flow
3393,Joint application design
3394,Genwi
3395,Comparison of linear algebra libraries
3396,Driver scheduling problem
3397,Email service provider (marketing)
3398,Symbolic-numeric computation
3399,Adventure Game Interpreter
3400,Adobe Captivate
3401,SigmaPlot
3402,Draw distance
3403,Manosphere
3404,Aaron Marcus
3405,Locator/Identifier Separation Protocol
3406,History of video game consoles
3407,Business intelligence software
3408,Bonnie E. John
3409,CDWinder
3410,Ethernet Alliance
3411,IBM SecureWay Directory
3412,Pixel shifting
3413,Termination (term rewriting)
3414,Adaptive autonomy
3415,HitPredict
3416,Stochastic approximation
3417,Empirix
3418,FASTCAM Spectra
3419,Information Processing Language
3420,CSI-DOS
3421,Academset
3422,Software Product Lines Online Tools
3423,Anaconda (Python distribution)
3424,Neo4j
3425,Supercombinator
3426,Dynamic Photo HDR
3427,Larch family
3428,Volumetric lighting
3429,Casio calculator character sets
3430,Privoxy
3431,Laura M. Haas
3432,Toolbox (software)
3433,Kompakt (software)
3434,North Star (organization)
3435,Tencent QQ
3436,HR3D
3437,Parsytec
3438,Intersection type
3439,Cost distance analysis
3440,Misty Blowers
3441,Forman S. Acton
3442,Wu Zhaohui
3443,National Computing Education Accreditation Council
3444,Atari Assembler Editor
3445,Performance measurement period
3446,Symmetric hash join
3447,Quantization (image processing)
3448,Spagic
3449,Blocks world
3450,BeyondCorp
3451,DataTAC
3452,Backbone network
3453,Frame language
3454,Google Moderator
3455,The King of Kong
3456,Roger Dingledine
3457,Mary Shaw (computer scientist)
3458,360 video projection
3459,Dendrogram
3460,Distributed Common Ground System
3461,Terminal Productivity Executive
3462,Symantec Online Backup
3463,Duke Nukem Forever
3464,Library classification
3465,Insight (email client)
3466,Maschinen Krieger ZbV 3000
3467,Carrenza
3468,IBM Watson Studio
3469,Tree network
3470,ZMD U320C20
3471,Apache XML
3472,Microserver
3473,Hybrid fibre-optic
3474,Samsung Galaxy Ace
3475,Science for Life Laboratory
3476,Oak3D
3477,User State Migration Tool
3478,Bhawani Shankar Chowdhry
3479,Sequence And Batch Language
3480,Carla Meninsky
3481,Henrik Frystyk Nielsen
3482,SitePal
3483,AS3 (networking)
3484,Domain Based Security
3485,Slot 2
3486,ISheriff
3487,Parikh's theorem
3488,History of software configuration management
3489,Soundiiz
3490,Cryptographic High Value Product
3491,Adobe Director
3492,Bettina Speckmann
3493,Centrality
3494,Pentax MX-1
3495,Microsoft Language Portal
3496,Aruna Kumari Galla
3497,OggConvert
3498,Halite AI Programming Competition
3499,HAL 9000
3500,Daniel Kráľ
3501,The Karlskrona Manifesto
3502,National Advanced Driving Simulator
3503,Statistical graphics
3504,Intergalactic Computer Network
3505,Vag Magazine
3506,Test case
3507,Secure end node
3508,Acer Predator
3509,5G
3510,Titan (game engine)
3511,Cray S-MP
3512,Vehicular automation
3513,Houston Automatic Spooling Priority
3514,Touch Book
3515,Adobe Type Manager
3516,Argo (web browser)
3517,MAX Media Player
3518,Zorba (XQuery processor)
3519,Anti-keylogger
3520,Internet radio audience measurement
3521,InterWorking Labs
3522,ATmega88
3523,KKOL (AM)
3524,Kobyashi Naru
3525,Software quality
3526,Robert C. Prim
3527,José García Santesmases
3528,Bruce Carver
3529,Vice (magazine)
3530,A-A-P
3531,Smack (software)
3532,Radial tree
3533,IP codec
3534,Patrick Winston
3535,Superuser
3536,Schema.org
3537,GraphML
3538,CAD/CAM in the footwear industry
3539,Windows Mixed Reality
3540,Time-based One-Time Password
3541,Thomas Sederberg
3542,GLX
3543,KallistiOS
3544,Yuval Shahar
3545,Ease of Access
3546,Distributed Universal Number Discovery
3547,Die (integrated circuit)
3548,Alice Recoque
3549,Michele Goins
3550,Apple Help Viewer
3551,Byyd
3552,Hut 4
3553,Easy Java Simulations
3554,Sex robot
3555,Triad (monitors)
3556,FreeDOS
3557,Amparo Alonso Betanzos
3558,Google Podcasts
3559,PyQt
3560,Priit Kasesalu
3561,Depletion region
3562,Nortel Certifications
3563,Interton Video 3001
3564,Space selfie
3565,APC (magazine)
3566,GNU Units
3567,Decision Model and Notation
3568,Cyrix coma bug
3569,Steven E. Brenner
3570,Traffic collision avoidance system
3571,Hollerith constant
3572,Leapster
3573,Teletype Model 28
3574,Alpha–beta pruning
3575,Tadpole Computer
3576,Arora (web browser)
3577,Clean Slate Program
3578,DOM Inspector
3579,Network congestion
3580,Single-input single-output system
3581,Silence compression
3582,EOS (operating system)
3583,Source upgrade
3584,Allway Sync
3585,Lonnie D. Bentley
3586,Min-entropy
3587,XCP (protocol)
3588,LG Optimus LTE
3589,Action camera
3590,Dell Inspiron All-in-One
3591,Audiogalaxy
3592,George Logemann
3593,CyberGIS
3594,Keepalive
3595,Content centric networking
3596,Multilevel security
3597,Specialist (computer)
3598,European Neural Network Society
3599,OpenBCI
3600,10 Gigabit Ethernet
3601,Intel RealSense
3602,William C. Mann
3603,Neo Geo X
3604,UNIVAC Card to Tape converter
3605,Iproute2
3606,Monkey's Audio
3607,OS X El Capitan
3608,Spotted by Locals
3609,TressFX
3610,CyKey
3611,Wilfried de Beauclair
3612,Roxio Toast
3613,Twitter diplomacy
3614,HB-F9P
3615,Analog robot
3616,EDLUT
3617,INDECT
3618,"Microsoft Corp. v. DAK Industries, Inc."
3619,OpenQASM
3620,Mindpixel
3621,Reverse Engineering for Beginners
3622,SymmetricDS
3623,Cascaded integrator–comb filter
3624,Cn3D
3625,Helical resonator
3626,17776
3627,Things (software)
3628,Yesod (web framework)
3629,False color
3630,Transparency (human–computer interaction)
3631,Physical Coding Sublayer
3632,AbanteCart Software
3633,X-Wars
3634,IEEE 1451
3635,Thorsten Altenkirch
3636,Sequenced Packet Exchange
3637,Cool World (1992 video game)
3638,Antistatic device
3639,CLU (programming language)
3640,Test design technique
3641,Kids Code Jeunesse
3642,Timeline of computing 2000–2009
3643,Zero-knowledge password proof
3644,Conflict-free replicated data type
3645,One-way quantum computer
3646,Henry J. Kelley
3647,Epik (company)
3648,Xiaoyuan Tu
3649,Nokia 6620
3650,IBM Monochrome Display Adapter
3651,Samsung Health
3652,Chases and Escapes
3653,Hazard (logic)
3654,Edward Routh
3655,Ensoniq AudioPCI
3656,Molecular demon
3657,Erlang Public License
3658,Commodore Datasette
3659,Proximic
3660,HAR (file format)
3661,Middlebox
3662,Federation Against Software Theft
3663,GeForce 10 series
3664,Next Generation Data Communications
3665,Batch Enhancer
3666,IBM 7320
3667,Pierre-Yves Oudeyer
3668,Duolingo
3669,Dropout (streaming platform)
3670,Goji (app)
3671,DataSpii
3672,General Algebraic Modeling System
3673,Offline learning
3674,International ACM SIGACCESS Conference on Computers and Accessibility
3675,TI-83 Premium CE
3676,PowerVu
3677,Quickfield
3678,Simple Gateway Monitoring Protocol
3679,Guardly
3680,100BaseVG
3681,GrGen
3682,Rebecca Grinter
3683,Shuffling algorithm
3684,CANpie
3685,High Capacity Color Barcode
3686,Windows 10 Mobile version history
3687,Internet.org
3688,QName
3689,Freedom Toaster
3690,TuxGuitar
3691,"Fear, uncertainty, and doubt"
3692,AT command
3693,Piotr Szulczewski
3694,NMEA 0183
3695,The Harley Medical Group
3696,Routing Assets Database
3697,C-ROT gate
3698,VMac
3699,Scalable Inman Flash Replacement
3700,Cloud Constellation
3701,Eclipse Process Framework
3702,Multidimensional parity-check code
3703,Gretchen McCulloch
3704,PCI/104-Express
3705,Summer School Marktoberdorf
3706,Canon PowerShot A
3707,Multichannel Multipoint Distribution Service
3708,Virtual Desktop Extender
3709,Boaz Barak
3710,IBM BigFix
3711,Mukbang
3712,Type–token distinction
3713,Tessitura (software)
3714,Ray Turner (computer scientist)
3715,Web usability
3716,Sord Computer Corporation
3717,Vaumpus world
3718,Alpha to coverage
3719,Mullvad
3720,IDisk
3721,Compress
3722,Panasonic Lumix DMC-TZ60
3723,FASCINATOR
3724,PiHex
3725,Version 7 Unix
3726,Software patents under United States patent law
3727,Cutwail botnet
3728,Microsoft Search Server
3729,Damian Conway
3730,Certified Wireless Security Professional
3731,Gable CAD
3732,Human User Interface Protocol
3733,Comparison of survey software
3734,LUNA
3735,Residential gateway
3736,Chemical field-effect transistor
3737,Straight-line diagram
3738,Malaria Control Project
3739,Site Multihoming by IPv6 Intermediation
3740,MLton
3741,Mosaic (web browser)
3742,Chris Freiling
3743,Polyethylene terephthalate
3744,Crosstalk
3745,Einride
3746,Microsoft TV
3747,Hexacode
3748,XLNT
3749,Veronika Megler
3750,Eclipse Modeling Framework
3751,History of computer science
3752,Tony Almeida
3753,ROM-DOS
3754,WikiLosRíos
3755,AssureSign
3756,Sony Alpha 33
3757,Dropship (software)
3758,Mammalian promoter database
3759,Vizastar
3760,Multiwavelength optical networking
3761,Reptile (software)
3762,Symmetric rank-one
3763,Minimum bounding box algorithms
3764,Nokia Lumia 800
3765,The Fish Files
3766,Springloops
3767,Luciano Floridi
3768,Why's (poignant) Guide to Ruby
3769,Telecoms Package
3770,Small form factor (desktop and motherboard)
3771,Actor (UML)
3772,Classic Shell
3773,Eric Brill
3774,DisplayLink
3775,AjaxView
3776,Sprite (computer graphics)
3777,The Imitation Game
3778,Thinking in Java
3779,Mobile data offloading
3780,Gazetteer of Australia
3781,Renato M. E. Sabbatini
3782,OpenIRIS
3783,WebScarab
3784,Combinatorica
3785,SwitchBlade
3786,Brushed metal (interface)
3787,Linux Professional Institute Certification Programs
3788,Cynthia B. Lee
3789,Shane's Chess Information Database
3790,Tune.pk
3791,7400-series integrated circuits
3792,Cubestormer 3
3793,HP Network Management Center
3794,Skype
3795,Birth–death process
3796,IP address blocking
3797,Rachel Thomas (academic)
3798,XDAIS algorithms
3799,Kabaty
3800,Carl Ebeling
3801,Lis (linear algebra library)
3802,Balancing network
3803,Twin (windowing system)
3804,MariaDB
3805,Programming by demonstration
3806,Happy path
3807,Synology
3808,Diwan Videos
3809,Omate TrueSmart
3810,Algorithms (journal)
3811,Scaffold (programming)
3812,3B series computers
3813,Claw finding problem
3814,Banana Pi
3815,Swarachakra
3816,Electromagnetic field solver
3817,Compression theorem
3818,Industrial safety system
3819,Head-in-pillow defect
3820,Constant amplitude zero autocorrelation waveform
3821,Samsung Galaxy J5 2017
3822,Risch algorithm
3823,Workspace
3824,Walter Savitch
3825,Just another Perl hacker
3826,Redmi Note 3
3827,Zonnon
3828,Carlo Kopp
3829,"Faculty of Electrical Engineering and Computing, University of Zagreb"
3830,HIRLAM
3831,Joseph Glickauf
3832,Locker (software)
3833,WFF 'N PROOF
3834,Lyceum (software)
3835,Atlas Supervisor
3836,Decoy state
3837,Madhu Sudan
3838,Shriram Krishnamurthi
3839,WCF Data Services
3840,Business interoperability interface
3841,Gamergate controversy
3842,ChibiOS/RT
3843,Qutebrowser
3844,F. Lynn McNulty
3845,Relative intensity noise
3846,Juliana Rotich
3847,Innovation (signal processing)
3848,Sony Cyber-shot DSC-F717
3849,CommaFeed
3850,National Center for Biotechnology Information
3851,Cybersecurity rating
3852,Edinburgh Parallel Computing Centre
3853,Nvidia Optimus
3854,Rc
3855,Push the Talking Trash Can
3856,Alarm filtering
3857,Dyadic distribution
3858,Computer-assisted translation
3859,DxOMark
3860,Business Controls Corporation
3861,BIFF
3862,Programmer's key
3863,CloudSim
3864,Contingency table
3865,Turing machine examples
3866,Constantin Carathéodory
3867,Quintessential Player
3868,Hewlett-Packard
3869,DeepFace
3870,InterChip USB
3871,FlockDB
3872,European Computer Driving Licence
3873,Anant Agarwal
3874,OpenROV
3875,ArcaOS
3876,Monika Henzinger
3877,JSON-RPC
3878,PowerVR
3879,Machine Intelligence Research Institute
3880,Asus Tinker Board
3881,Software testability
3882,Facebook 3D Posts
3883,Cyclic enzyme system
3884,Christopher J. Date
3885,PoweredUSB
3886,Protein Information Resource
3887,Surface triangulation
3888,Dictionary of Scottish Architects
3889,P.A. Semi
3890,Here Technologies
3891,Ken Musgrave
3892,Non-malleable code
3893,VoxForge
3894,Selfie Type
3895,TeX
3896,KMPlayer
3897,Gunicorn
3898,Mirapoint Email Appliance
3899,Alberto Broggi
3900,Freezer (computer cooling)
3901,Computer memory
3902,Enterprise interoperability framework
3903,Tactical Technology Collective
3904,Orientation (computer vision)
3905,Applied Science International
3906,TekBots
3907,History of Python
3908,Digital Molecular Matter
3909,Internet Security Awareness Training
3910,Data Analytics Acceleration Library
3911,Buildbot
3912,Preparata code
3913,Low-temperature polycrystalline silicon
3914,Borivoj Lazić
3915,Local Multipoint Distribution Service
3916,Zhou Zhi-Hua
3917,Otter Browser
3918,Solicited-node multicast address
3919,ASCII porn
3920,Certificate of authenticity
3921,Gemini Guidance Computer
3922,Glossary of robotics
3923,1975 in video games
3924,Samsung Galaxy S Advance
3925,Atari MMU
3926,Buck (software)
3927,Muse (headband)
3928,GLORIAD
3929,Stereo photography techniques
3930,Seeing AI
3931,Information security
3932,Multi-factor authentication
3933,Hilbert transform
3934,Java XML
3935,Lintian
3936,Lise Getoor
3937,Quasi-identifier
3938,Jerry Fishenden
3939,Sony SmartShot
3940,Fully qualified name
3941,Software flow control
3942,Large Installation System Administration Conference
3943,MDGRAPE-4
3944,John Tromp
3945,Email loop
3946,Girard's paradox
3947,Android Oreo
3948,Icecast
3949,Catalist
3950,Degree of isochronous distortion
3951,Netherlands Bioinformatics Centre
3952,HeliOS
3953,Energy management software
3954,Software framework
3955,System Management Interface Tool
3956,IUPAC nomenclature of organic chemistry
3957,Proxy server
3958,Naor–Reingold pseudorandom function
3959,Karen Myers
3960,Mutant Giant Spider Dog
3961,Amortized analysis
3962,Desktop replacement computer
3963,Rsync
3964,Radeon HD 8000 series
3965,Muffy Calder
3966,JetUML
3967,MeeGo
3968,Caribherp
3969,PL/I
3970,I-Cybie
3971,Neural machine translation
3972,Ultrid
3973,Apple Type Services for Unicode Imaging
3974,Interdata 7/32 and 8/32
3975,Join dependency
3976,Berkeley IRAM project
3977,Iland
3978,Wizzy Active Lifestyle Telephone
3979,QT Luong
3980,SGI Crimson
3981,Cleo (company)
3982,QFF
3983,Multigate device
3984,Decimal data type
3985,Western Digital FD1771
3986,Quentin Pain
3987,Processor Technology
3988,Chromatography software
3989,Aggression – Reign over Europe
3990,Memory safety
3991,Intelitek
3992,Dr. Duke's Phytochemical and Ethnobotanical Databases
3993,Comparison of disk cloning software
3994,Neville A. Stanton
3995,Kjeld Erik Brødsgaard
3996,Michelle Hinn
3997,Erasable programmable logic device
3998,Eat App
3999,PLplot
4000,Meadows Games
4001,John Tasioulas
4002,Variable Assembly Language
4003,Tarah Wheeler
4004,JAM Message Base Format
4005,Art Gallery Theorems and Algorithms
4006,Computer language
4007,AnyChart
4008,Scanitto
4009,Linear programming
4010,Spatial anti-aliasing
4011,Hostname
4012,Transportation theory (mathematics)
4013,National Network Management Centre
4014,Simon Birrell
4015,Network operations center
4016,Process control
4017,Kris Kaspersky
4018,Onion model
4019,Franciszek Pokorny
4020,Comparison gallery of image scaling algorithms
4021,Electronics and semiconductor manufacturing industry in India
4022,Shamkant Navathe
4023,Nitro Zeus
4024,MultiMarkdown
4025,Formal specification
4026,TruePic
4027,QML
4028,Albedo
4029,National Center for Atmospheric Research
4030,Quantum neural network
4031,Honeywell CP-6
4032,Backup4all
4033,Bacula
4034,Paratopic
4035,Bob Pease
4036,ActiveMovie
4037,David S. Frankel
4038,Spl (Unix)
4039,Joel Emer
4040,Accent kernel
4041,Write Ahead Physical Block Logging
4042,Ryan Holmes
4043,Harry H. Goode Memorial Award
4044,P. S. Krishnaprasad
4045,Webcentral Group
4046,Paul Vitányi
4047,Message forgery
4048,Pointman (user interface)
4049,Novell Storage Services
4050,Gradient-index optics
4051,Virtual POS
4052,Windows Embedded Automotive
4053,Qutrit
4054,Movieland
4055,Maximum cut
4056,Socket (telecommunications)
4057,Promiscuous mode
4058,Collective operation
4059,Rugged computer
4060,Audio equipment testing
4061,The Hessling Editor
4062,Global index grammar
4063,AIS Transactions on Human-Computer Interaction
4064,Test management
4065,RTX2010
4066,Esterel
4067,Estimation of signal parameters via rotational invariance techniques
4068,Automatic image annotation
4069,IBM Lotus Freelance Graphics
4070,UCLUST
4071,Gwibber
4072,Kenneth Simonds
4073,Motorola A925
4074,Carbanak
4075,Contention-based protocol
4076,Leaf class (computer programming)
4077,Dynamic Adaptive Streaming over HTTP
4078,Microsoft Network Monitor
4079,Emdebian Grip
4080,Davidon–Fletcher–Powell formula
4081,Google Quick Search Box
4082,PhpSQLiteAdmin
4083,Field of regard
4084,Jeff De Luca
4085,Titan (1988 video game)
4086,ERIKA Enterprise
4087,Lee distance
4088,Norwegian identity card
4089,Distortion (economics)
4090,Pseudo-polynomial time
4091,Device driver
4092,MojoPortal
4093,Generalized entropy index
4094,GLITS
4095,Impact of the COVID-19 pandemic on the video game industry
4096,Barefoot Networks
4097,Architecture Design and Assessment System
4098,Audio system measurements
4099,Virtual DOM
4100,Wolfgang Huber (scientist)
4101,Wear leveling
4102,Chip Elliott
4103,Co-fired ceramic
4104,Libpng
4105,Video Content Protection System
4106,Parallel manipulator
4107,Robert McCool
4108,Birgit Penzenstadler
4109,PICMG 2.14
4110,Quadrics (company)
4111,MBus (SPARC)
4112,Twister (software)
4113,HPE Helion
4114,"Birmingham City University Faculty of Computing, Engineering and the Built Environment"
4115,Melvin Conway
4116,Bristol Robotics Laboratory
4117,HP 95LX
4118,Multi-adjoint logic programming
4119,Lag
4120,Sheep dip (computing)
4121,Berlekamp–Massey algorithm
4122,Directory traversal attack
4123,PathMinder
4124,Michael L. Littman
4125,Plane Finder
4126,Mac App Store
4127,Semiconductor memory
4128,Reference implementation
4129,Patari (service)
4130,Computer security software
4131,DTBook
4132,Intramodal dispersion
4133,Cincom Systems
4134,Match rating approach
4135,Rendering equation
4136,International Symposium on Physical Design
4137,Check sheet
4138,Haim Bodek
4139,Level ancestor problem
4140,DiskSpd
